player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Prince Okituama,98520,LB,KENT STATE,1,0,0,,0,0,201,60.4,68.1,74.4,70.4,60.1,72.2,0,0,0,,,0,0,0,0.0,0,1,0,0,2,9,8,0,0,8,0,0,1,1,6,1,1,0,0,1,0,0,0,
Brock Higdon,98522,DI,S ALABAMA,9,0,0,,0,0,288,,61.5,77.9,68.2,40.1,71.5,4,6,0,,,0,0,0,0.0,0,1,0,0,0,58,58,15,21,6,16,0,0,52,6,0,0,0,0,11,0,0,0,
Tatum Bethune,98532,LB,UCF,10,13,0,62.9,0,0,323,58.1,57.5,46.3,71.1,54.4,43.3,1,3,1,35,22.4,15,1,1,66.1,22,5,431,0,240,504,21,0,0,21,0,0,483,27,237,52,22,39,35,9,0,198,148,9.0
Jeremiah Jean-Baptiste,98536,LB,UCF,10,5,0,84.2,0,0,323,54.4,57.5,33.4,54.6,63.9,62.5,0,2,0,30,13.6,6,0,1,146.1,16,0,191,0,134,294,60,0,0,60,0,0,234,23,137,43,18,33,19,2,2,202,121,12.6
Derek Burns,98541,ED,UCF,2,0,0,,0,0,323,,52.1,73.9,58.6,54.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,3,6,0,0,0,0,0,0,0,0,
Keenan Hester,98543,DI,UCF,9,3,0,,0,0,323,60.0,64.8,23.5,69.3,61.5,59.2,0,9,0,,14.3,1,0,1,0.0,0,1,0,0,0,113,113,31,75,0,7,0,0,62,51,0,2,3,0,10,0,0,0,
Dallaz Corbitt,98549,ED,UCF,4,0,0,,0,0,323,60.0,58.5,76.7,60.8,55.7,,0,3,0,,,0,0,0,0.0,0,0,0,0,1,32,32,0,0,32,0,0,0,18,13,0,0,0,0,3,0,0,0,
Jaylen Mahoney,98558,CB,VANDERBILT,8,11,0,82.5,0,0,333,52.7,54.1,88.7,63.3,54.6,60.0,1,1,0,28,16.7,10,2,0,126.9,33,0,71,30,287,531,28,0,0,28,0,65,503,9,235,337,9,39,40,2,3,338,145,10.2
Justin Harris,98565,S,VANDERBILT,7,2,0,81.8,0,0,333,43.9,44.8,83.7,56.5,50.2,36.1,1,0,0,36,30.0,3,0,0,142.4,9,0,21,3,109,166,7,0,0,7,0,71,159,3,54,64,0,5,11,1,1,120,48,13.3
Gabe Jeudy-Lally,98566,CB,VANDERBILT,6,3,0,56.0,0,0,333,57.3,57.3,81.7,,56.7,35.7,0,0,1,21,30.4,7,1,1,68.6,14,0,18,198,136,225,1,0,0,1,0,2,224,0,89,5,2,13,25,0,1,139,87,9.9
Anfernee Orji,98568,LB,VANDERBILT,9,17,0,88.0,0,1,333,68.1,56.5,48.8,64.1,45.5,55.8,1,2,0,26,16.4,12,2,1,111.7,22,2,380,1,210,474,62,0,0,62,0,0,412,51,213,31,26,44,25,5,1,190,137,8.6
Daevion Davis,98569,DI,VANDERBILT,8,5,0,,0,1,333,77.2,64.4,52.6,65.0,47.7,69.5,1,7,0,,6.7,1,0,1,0.0,0,1,1,0,0,241,240,152,88,0,0,0,1,127,114,0,7,9,0,9,0,0,0,
Christian James,98572,ED,VANDERBILT,8,0,0,,0,0,333,60.0,68.0,79.5,58.9,68.5,48.0,0,1,0,,18.2,2,0,0,0.0,0,0,0,0,0,110,110,0,0,68,42,0,0,52,58,0,7,9,0,1,0,0,0,
Derek Green,98573,DI,VANDERBILT,8,0,0,,0,0,333,59.2,54.8,79.6,60.2,52.7,28.7,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,1,109,109,46,43,0,20,0,0,48,60,0,3,3,0,0,0,0,0,
Nate Clifton,98574,ED,VANDERBILT,8,4,0,,0,0,333,60.0,62.8,80.8,60.6,62.3,59.9,0,4,0,,28.6,2,0,0,0.0,0,1,0,0,1,149,149,0,29,42,78,0,0,70,78,0,1,1,0,5,0,0,0,
Tyrek Moody,98587,CB,SO MISS,6,1,0,75.0,0,0,296,58.3,53.1,85.6,53.7,43.5,40.4,0,1,0,42,25.0,3,1,0,127.8,9,0,25,0,74,190,32,0,0,32,0,4,158,6,110,129,1,8,12,1,1,102,56,11.3
Robert Corner III,98589,CB,UTEP,3,1,0,54.5,0,0,330,50.2,52.7,78.2,,67.5,24.1,0,0,0,75,33.3,3,1,1,136.7,6,0,4,86,48,91,0,0,0,0,0,0,91,0,43,1,3,5,11,0,3,131,74,21.8
Duron Lowe,98590,CB,UTEP,7,2,0,64.3,0,1,330,71.6,66.2,11.8,,44.7,53.0,0,0,2,49,18.5,5,1,1,79.9,18,0,24,315,195,352,3,0,0,3,0,2,349,0,157,7,6,20,28,0,1,283,104,15.7
Fentrell Cypress II,98591,CB,VIRGINIA,1,1,0,,0,0,335,63.6,66.6,72.6,,67.4,76.2,0,0,0,,0.0,0,0,0,0.0,0,0,4,20,7,24,0,0,0,0,0,0,24,0,17,0,0,1,0,0,0,0,0,
Derrick Langford Jr.,98592,CB,WASH STATE,3,2,0,88.9,0,0,341,50.7,50.3,79.1,59.5,52.0,27.8,0,0,0,30,40.0,4,0,0,147.5,8,0,4,110,77,117,1,0,0,1,0,1,116,1,39,1,0,4,9,0,2,89,20,11.1
Tony Collier,98594,CB,NEW MEXICO,6,0,0,75.0,0,0,241,56.9,53.4,19.2,47.4,47.6,41.3,0,0,0,64,26.7,8,0,2,144.4,18,0,50,282,182,336,1,0,0,1,0,0,335,6,148,2,4,22,24,0,2,306,100,17.0
Cam Goode,98596,DI,UCF,10,5,0,,0,0,323,60.8,78.4,35.9,79.8,74.2,38.2,4,13,0,,23.8,5,0,2,0.0,0,3,0,0,1,357,357,75,261,0,21,0,0,194,162,0,10,11,0,20,0,0,0,
Tavai Tuitasi,98597,DI,UNLV,5,1,0,,0,0,325,60.0,51.2,0.0,53.7,59.8,33.3,1,1,0,,30.0,3,0,1,0.0,0,0,0,0,0,68,68,0,32,9,27,0,0,33,35,0,3,6,0,2,0,0,0,
Dashawn Crawford,98599,DI,VA TECH,9,0,0,,0,0,337,58.5,60.6,78.2,60.0,62.2,23.4,0,2,0,,50.0,3,0,0,0.0,0,0,1,0,2,84,83,0,79,0,4,0,1,49,33,0,2,3,0,2,0,0,0,
Grant Trueman,98600,ED,E MICHIGAN,6,2,0,,0,0,160,,57.7,79.6,54.8,58.8,78.7,0,2,0,,12.5,1,0,0,0.0,0,0,0,0,0,78,78,0,2,73,3,0,0,26,52,0,2,5,0,2,0,0,0,
Trevon Mason,98601,ED,ARIZONA,5,3,1,,0,0,109,60.4,72.3,41.9,66.3,73.7,83.7,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,1,219,219,0,26,23,170,0,0,81,137,0,17,19,0,1,0,0,0,
Myles Tapusoa,98603,DI,ARIZONA,5,2,0,,0,0,109,,57.8,0.0,65.1,59.5,50.5,0,3,0,,18.2,2,0,2,0.0,0,0,0,0,0,120,120,112,8,0,0,0,0,45,75,0,5,7,0,3,0,0,0,
Marcus Bragg,98604,DI,W KENTUCKY,11,2,1,,0,0,346,60.0,46.0,80.7,63.1,35.9,26.7,1,4,0,,36.4,4,0,0,0.0,0,0,0,0,1,146,146,5,100,31,10,0,0,70,75,0,5,5,0,5,0,0,0,
TJ Johnson,98606,ED,MARSHALL,9,3,0,,0,1,214,60.0,73.4,81.2,58.5,79.9,81.0,1,1,0,,0.0,0,0,0,0.0,0,2,0,0,0,159,159,0,55,85,19,0,0,80,79,0,7,8,0,4,0,0,0,
Enock Makonzo,98611,LB,COAST CAR,12,16,0,76.1,0,2,141,65.6,70.7,88.3,68.3,76.8,78.2,0,5,0,41,10.0,8,0,2,113.1,35,3,195,4,355,708,127,0,0,127,0,3,581,66,287,378,30,56,46,8,3,286,179,8.2
Chris Bell,98613,S,NEW MEX ST,2,0,0,100.0,0,0,242,53.7,47.8,77.8,,37.8,20.4,0,0,0,2,100.0,2,0,0,79.2,1,0,3,0,32,50,0,0,0,0,0,42,50,0,18,5,0,0,1,0,0,2,6,2.0
Tre Young,98615,S,S ALABAMA,9,6,0,68.8,0,0,288,58.5,57.5,85.0,,53.9,51.8,0,0,0,56,20.0,5,1,0,107.3,11,0,66,1,146,285,1,0,0,1,0,112,284,0,139,105,4,14,16,0,0,184,94,16.7
Michael Wiley,98617,HB,ARIZONA,1,0,0,,0,0,109,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
TQ Newsome,98625,LB,SO MISS,2,0,0,,0,0,296,69.9,55.5,73.8,56.9,39.7,22.9,0,0,0,,66.7,2,0,0,0.0,0,0,30,0,17,32,0,0,0,0,0,0,32,3,12,2,0,1,0,0,0,0,0,
Tariq Speights,98632,LB,E MICHIGAN,6,13,0,66.7,1,0,160,65.3,44.9,84.6,50.9,30.9,65.8,2,0,0,10,13.1,8,0,1,79.9,4,0,347,0,182,423,28,0,0,27,1,1,395,19,222,47,15,40,6,2,0,32,32,8.0
Swayze Bozeman,98634,LB,SO MISS,6,12,2,85.7,0,0,296,64.6,68.2,82.9,61.7,68.5,77.6,0,6,0,32,8.7,4,0,0,150.3,6,0,310,0,135,370,17,0,0,17,0,0,353,33,202,42,18,30,7,6,2,74,33,12.3
Caleb Johnson,98635,LB,UCLA,7,15,0,77.8,0,0,324,59.4,58.9,7.8,56.3,64.2,55.6,1,9,1,52,17.3,9,0,2,75.2,7,4,307,1,169,407,69,0,0,69,0,0,338,84,154,29,18,28,9,14,0,104,94,14.9
Nick Anderson,98636,LB,TULANE,12,17,0,91.7,0,0,319,74.0,88.1,80.9,68.3,91.6,84.2,6,4,0,13,6.8,5,0,0,84.4,11,3,424,0,198,471,8,0,0,8,0,0,463,63,210,38,34,52,12,13,0,51,35,4.6
Nick Jackson,98640,LB,VIRGINIA,10,21,1,81.0,0,1,335,49.4,70.2,54.1,72.2,77.5,86.6,4,16,0,36,5.9,6,1,1,135.5,17,4,624,3,259,648,8,0,0,8,0,3,640,107,282,10,47,74,21,24,2,187,94,11.0
James Lewis,98641,LB,NEW MEXICO,2,0,0,,0,0,241,,65.7,72.1,,64.2,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,0,9,4,0,0,4,0,0,5,0,9,0,0,1,0,0,0,0,0,
Reco Hannah,98644,ED,NEW MEXICO,3,0,0,,0,0,241,58.0,65.0,80.2,52.4,74.8,67.2,0,0,0,,12.5,1,0,0,0.0,0,0,15,0,10,58,42,0,0,42,0,0,16,23,25,1,6,7,0,0,0,0,0,
Jaydon Hill,98645,CB,FLORIDA,12,3,0,59.1,0,0,163,57.9,56.9,83.1,66.7,48.3,31.0,0,1,0,22,33.3,7,3,0,121.2,13,0,16,330,213,358,0,0,0,0,0,0,358,4,141,11,2,11,22,1,3,160,39,12.3
Chester Kimbrough,98646,CB,FLORIDA,7,3,0,75.0,0,0,163,48.9,49.3,79.9,60.0,53.9,32.1,0,0,0,82,33.3,3,1,0,156.3,3,0,3,112,57,118,0,0,0,0,0,0,118,1,60,2,0,3,4,0,1,115,70,38.3
Lando Grey,98659,DI,S JOSE ST,8,7,1,,0,0,285,60.6,60.9,82.6,60.1,59.8,74.4,0,7,0,,4.8,1,0,0,0.0,0,2,2,0,1,262,260,55,170,0,35,0,2,133,128,0,12,13,0,9,0,0,0,
Gi'Narious Johnson,98660,DI,S ALABAMA,11,3,1,,0,0,288,73.4,70.7,87.6,66.5,68.0,80.8,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,391,391,369,21,1,0,0,0,165,226,0,17,18,0,3,0,0,0,
Savion Williams,98661,DI,TENNESSEE,2,0,0,,0,0,307,,26.0,0.0,,35.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,16,16,0,14,0,2,0,0,0,16,0,0,0,0,0,0,0,0,
Kaiir Elam,98693,CB,FLORIDA,12,1,1,42.6,1,0,163,81.0,77.4,50.1,51.9,60.1,37.0,1,1,2,47,25.0,13,9,4,65.8,23,0,48,624,393,711,1,0,0,1,0,2,710,10,308,36,12,38,54,2,3,326,128,14.2
Naeem Smith,98708,S,RICE,2,3,0,75.0,0,0,275,57.0,56.5,77.0,,55.8,34.2,0,0,1,20,37.5,3,0,0,66.7,3,0,26,0,40,71,2,0,0,2,0,37,69,0,31,6,2,2,4,0,0,40,34,13.3
Shaddrick Lowery,98709,S,NEW MEXICO,3,1,0,66.7,0,0,241,60.1,59.6,76.7,,58.4,59.3,0,0,0,32,16.7,1,0,0,104.9,2,0,21,0,17,44,0,0,0,0,0,4,44,0,27,19,1,4,3,0,0,34,5,17.0
Donavon Hickman,98713,TE,LA MONROE,1,0,0,,0,0,209,,60.1,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Te'Cory Couch,98755,CB,MIAMI FL,11,6,0,66.7,0,1,220,61.3,63.5,86.2,72.3,62.2,52.5,3,1,1,36,20.8,10,4,3,86.0,28,2,34,392,294,567,11,0,0,11,0,17,556,22,251,112,13,32,42,6,1,306,100,10.9
Kwabena Watson,98760,ED,ARIZONA,5,2,0,100.0,0,0,109,39.2,43.8,82.1,55.8,50.3,27.0,0,0,0,18,40.0,2,0,0,118.8,1,0,19,0,17,70,44,0,0,44,0,0,26,26,27,6,0,1,1,0,0,18,0,18.0
DJuan Matthews,98766,ED,HAWAII,9,6,1,,0,0,180,59.4,62.4,63.0,55.9,67.7,36.6,2,9,0,,24.3,9,0,1,0.0,0,0,0,0,3,391,390,30,59,183,118,0,1,207,181,0,17,22,0,11,0,0,0,
Jaelin Humphries,98767,DI,FLORIDA,1,0,0,,0,0,163,,60.3,71.7,67.0,55.6,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,7,7,4,3,0,0,0,0,3,4,0,0,0,0,1,0,0,0,
Kyon Barrs,98769,DI,ARIZONA,5,3,0,,0,0,109,60.0,60.8,80.7,58.3,61.2,64.2,1,3,0,,6.7,1,0,0,0.0,0,0,0,0,1,222,222,4,51,11,156,0,0,91,130,0,4,11,0,4,0,0,0,
Eddie Siaumau-Sanitoa,98771,ED,ARIZONA,1,0,0,,0,0,109,,69.8,72.2,,66.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,
Derrion Clark,98772,LB,ARIZONA,4,3,0,50.0,0,0,109,50.3,43.8,78.2,55.3,44.3,69.2,0,0,0,8,12.5,1,0,0,60.4,1,0,71,0,24,77,3,0,0,3,0,0,74,4,49,3,2,4,2,0,0,8,3,8.0
Dante Smith,98773,LB,ARIZONA,3,1,0,100.0,0,0,109,40.5,45.5,72.6,59.1,59.8,77.7,0,0,0,16,0.0,0,0,0,118.8,2,0,27,0,9,27,0,0,0,0,0,0,27,1,17,0,1,2,2,0,0,25,15,12.5
Avery Huff,98774,LB,MIAMI FL,2,2,0,,1,0,220,60.0,51.2,0.0,,62.1,79.1,0,0,0,,0.0,0,0,1,0.0,0,0,10,0,1,11,1,0,0,1,0,0,10,0,10,0,1,2,0,0,0,0,0,
Tauivi Ho Ching,98778,ED,HAWAII,1,0,0,,0,0,180,,60.0,66.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Mohamoud Diabate,98780,LB,FLORIDA,12,13,0,80.0,0,1,163,66.8,57.9,86.9,61.0,48.4,55.8,6,5,1,47,16.7,11,2,0,111.7,16,2,291,3,177,448,122,0,0,121,1,0,326,78,193,31,21,42,20,13,2,156,141,9.8
Ty'Ron Hopper,98781,LB,FLORIDA,5,4,0,66.7,0,0,163,49.7,47.6,77.1,82.4,40.4,61.7,1,1,0,18,13.3,2,0,0,102.1,2,1,65,1,28,75,4,0,0,4,0,0,71,7,40,5,8,9,3,3,0,32,31,16.0
Jesiah Pierre,98782,LB,FLORIDA,5,2,0,100.0,0,0,163,72.2,72.7,74.4,57.0,69.0,84.8,0,0,0,5,0.0,0,0,0,79.2,2,0,51,0,34,62,2,0,0,2,0,0,60,3,25,9,5,11,2,0,0,-3,9,-1.5
Khris Bogle,98783,ED,FLORIDA,11,4,1,50.0,0,1,163,53.2,62.8,88.6,68.1,60.4,67.9,2,7,0,25,14.3,3,0,0,68.8,3,5,22,6,50,303,265,0,1,264,0,0,38,111,142,10,15,14,6,14,0,36,10,12.0
Lloyd Summerall III,98784,ED,FLORIDA,2,0,0,0.0,0,0,163,71.4,75.4,76.8,65.3,66.5,75.2,0,0,0,,0.0,0,0,0,39.6,0,1,1,0,3,21,20,0,0,20,0,0,1,7,11,0,2,1,1,1,0,0,0,
Quinn Sullivan,98812,S,ARIZONA,2,1,0,66.7,0,1,109,28.6,29.2,0.0,,56.8,45.1,0,0,0,74,25.0,2,0,2,149.3,2,0,32,0,9,37,0,0,0,0,0,0,37,0,28,4,4,5,3,0,1,96,67,48.0
Ja'Markis Weston,98826,WR,FLORIDA,1,0,0,,0,0,163,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Hot Rod Fitten,98827,ED,S CAROLINA,3,1,0,100.0,0,0,289,58.2,48.9,81.9,58.8,44.9,78.2,0,1,0,11,0.0,0,1,0,112.5,1,0,5,0,5,89,81,0,0,76,5,0,8,22,62,2,1,4,1,1,0,11,9,11.0
Dylan Lawrence,98829,S,MISS STATE,1,0,0,0.0,0,0,227,65.2,67.5,74.6,,66.0,77.8,0,0,0,,0.0,0,0,0,39.6,0,0,5,0,12,22,0,0,0,0,0,15,22,0,10,2,0,2,1,0,0,0,0,
Jay Jimison,98831,S,MISS STATE,5,0,0,28.6,0,0,227,75.7,73.4,78.9,59.4,60.0,82.1,0,0,0,9,0.0,0,2,0,39.6,2,0,18,0,46,74,1,0,0,1,0,20,73,1,27,35,1,5,7,0,0,14,15,7.0
M.J. Devonshire,98832,CB,KENTUCKY,9,0,0,50.0,0,0,202,62.1,63.2,77.6,,65.3,74.2,0,0,0,18,0.0,0,1,1,120.8,1,0,2,73,41,76,0,0,0,0,0,0,76,0,35,1,0,1,2,0,1,18,8,18.0
Jay Ward,98833,CB,LSU,9,2,1,62.5,0,1,211,69.2,66.3,85.9,73.1,43.7,28.3,1,1,3,75,33.3,13,5,1,104.3,25,0,18,142,232,378,2,0,0,2,0,1,376,2,144,215,3,24,40,2,4,461,275,18.4
Cordale Flott,98834,CB,LSU,10,7,0,71.1,0,1,211,54.6,59.4,30.4,55.9,82.6,60.0,0,1,0,65,12.0,6,3,3,153.0,32,0,39,117,282,492,2,0,0,2,0,4,490,4,206,329,13,37,45,1,6,656,238,20.5
Raydarious Jones,98835,CB,LSU,1,0,0,,0,0,211,,60.2,73.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jammie Robinson,98836,CB,S CAROLINA,10,13,0,75.0,0,1,289,57.8,61.2,50.3,70.5,67.9,78.8,2,1,1,42,10.4,8,3,4,95.8,39,0,104,32,318,679,57,0,0,57,0,83,622,9,352,402,18,56,52,3,1,409,197,10.5
Cam Smith,98837,CB,S CAROLINA,8,1,1,57.1,0,0,289,58.3,58.9,82.2,74.0,54.9,37.2,0,0,2,57,27.8,5,1,1,101.5,12,0,21,223,119,253,1,0,0,1,0,0,252,2,132,7,3,12,21,0,3,261,44,21.8
Shilo Sanders,98838,S,S CAROLINA,9,4,0,88.9,0,0,289,55.0,55.0,84.2,57.8,54.4,70.9,0,0,0,23,11.8,4,1,0,100.5,8,0,54,5,161,316,9,0,0,9,0,173,307,2,153,73,6,26,9,0,0,73,18,9.1
Johnny Dixon,98839,CB,S CAROLINA,10,3,0,57.1,1,0,289,63.5,62.0,5.4,62.0,60.8,67.8,0,1,0,52,12.5,5,3,5,81.1,24,0,29,491,263,555,11,0,0,11,0,8,544,6,286,15,9,32,42,1,0,316,98,13.2
Warren Burrell,98842,CB,TENNESSEE,8,2,0,76.5,0,0,307,61.6,61.4,82.3,58.3,58.6,79.1,0,0,0,21,5.0,1,1,2,117.8,13,0,24,247,165,285,1,0,0,1,0,4,284,1,119,9,2,17,17,0,1,132,46,10.2
Romello Edwards,98843,S,TENNESSEE,1,0,0,,0,0,307,,61.1,65.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,1,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,
Jaylen McCollough,98845,S,TENNESSEE,10,12,0,70.4,0,1,307,61.7,65.0,86.6,54.3,70.0,80.8,0,0,0,59,9.3,5,2,1,144.4,19,0,124,3,291,572,8,0,0,8,0,361,564,5,276,76,13,37,27,0,4,286,95,15.1
Aaron Beasley,98846,LB,TENNESSEE,3,3,0,,0,1,307,63.1,73.4,74.1,60.0,74.8,82.6,0,0,0,,0.0,0,0,0,0.0,0,0,28,0,8,31,2,0,0,2,0,0,29,1,22,1,2,3,0,0,0,0,0,
Elijah Blades,98849,CB,TEXAS A&M,1,0,0,,0,0,312,62.3,63.0,69.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,5,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,
Erick Young,98850,CB,TEXAS A&M,7,1,0,86.7,0,0,312,54.5,55.8,2.9,67.9,64.0,62.5,0,2,0,24,16.7,2,0,1,143.5,13,0,8,3,124,208,10,0,0,10,0,0,198,3,81,187,4,9,15,2,2,134,85,10.3
Brian Williams,98851,S,TEXAS A&M,5,4,0,50.0,0,0,312,57.9,61.4,77.8,67.5,62.2,80.4,0,1,0,15,0.0,0,0,0,59.4,4,1,21,0,34,52,17,0,0,17,0,5,35,7,11,9,1,1,8,2,0,30,22,7.5
Demani Richardson,98852,S,TEXAS A&M,8,4,0,61.9,0,0,312,76.7,75.9,86.0,68.9,69.7,90.2,0,2,1,87,2.7,1,1,0,81.8,13,0,109,0,256,406,13,0,0,13,0,177,393,11,139,107,9,32,21,2,1,162,112,12.5
Jordan Battle,98857,S,ALABAMA,13,19,0,72.2,0,0,103,81.5,80.9,13.6,75.5,79.1,72.5,1,5,1,38,13.6,11,3,2,91.2,26,0,243,8,483,820,11,0,0,11,0,377,809,16,321,180,13,51,36,6,2,190,88,7.3
Brandon Turnage,98859,CB,ALABAMA,1,0,0,0.0,0,0,103,77.2,79.1,69.5,,60.0,74.2,0,0,0,,0.0,0,1,0,39.6,0,0,0,7,6,7,0,0,0,0,0,0,7,0,1,0,0,1,1,0,0,0,0,
DJ Douglas,98860,CB,ALABAMA,1,0,0,,0,0,103,61.7,61.9,69.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,3,3,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,
Marcus Banks,98861,CB,ALABAMA,2,0,0,,0,0,103,66.4,68.1,72.8,,64.8,77.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,8,19,0,0,0,0,0,1,19,0,11,0,0,2,0,0,0,0,0,
DeMarcco Hellams,98863,S,ALABAMA,12,15,0,69.2,1,0,103,65.0,67.2,86.1,69.0,69.4,80.4,0,2,0,46,8.8,5,4,1,106.3,18,1,112,4,282,453,8,0,0,8,0,223,445,9,162,106,9,37,26,3,0,290,103,16.1
Jalen Catalon,98867,S,ARKANSAS,10,24,0,64.3,0,1,111,80.7,79.4,5.6,57.4,79.0,75.3,0,1,3,34,12.4,14,5,3,83.8,18,0,185,23,390,712,2,0,0,2,0,366,710,3,319,136,19,75,28,1,5,189,81,10.5
Greg Brooks Jr.,98869,CB,ARKANSAS,10,4,0,85.0,1,0,111,63.2,58.7,19.7,52.8,52.5,36.4,1,1,2,34,25.5,12,1,2,87.0,34,0,121,14,310,584,53,0,0,53,0,9,531,12,262,387,19,31,40,2,1,315,121,9.3
Malik Chavis,98870,CB,ARKANSAS,2,0,0,25.0,0,0,111,64.5,61.3,75.6,,49.2,77.0,0,0,0,25,0.0,0,0,0,53.1,1,0,2,37,21,39,0,0,0,0,0,0,39,0,18,0,1,2,4,0,0,25,1,25.0
Hudson Clark,98871,CB,ARKANSAS,8,5,0,62.5,0,0,111,56.8,57.9,85.6,53.3,62.5,56.1,0,0,3,43,17.6,9,2,3,80.6,30,0,24,539,310,592,7,0,0,7,0,1,585,3,279,21,11,37,48,0,2,445,82,14.8
Zion Puckett,98874,CB,AUBURN,9,3,0,81.8,0,0,115,54.8,56.5,80.8,53.1,64.3,83.8,0,0,0,33,0.0,0,1,0,132.2,9,0,33,2,71,118,10,0,0,10,0,4,108,7,40,68,2,8,11,0,1,93,42,10.3
Nehemiah Pritchett,98875,CB,AUBURN,11,1,0,36.8,0,0,115,77.3,78.9,85.5,57.1,80.2,78.4,0,0,1,28,6.7,2,7,2,48.6,14,0,39,531,329,616,3,0,0,3,0,3,613,3,284,38,10,27,38,0,1,164,68,11.7
Jaylin Simpson,98876,CB,AUBURN,8,1,0,28.6,0,0,115,63.3,61.1,81.1,47.7,52.0,37.8,0,1,0,43,25.0,4,2,0,73.2,4,0,14,187,133,208,1,0,0,1,0,0,207,1,74,5,6,11,14,1,1,75,27,18.8
DJ Daniel,98878,CB,GEORGIA,6,2,0,45.5,0,0,173,65.1,66.1,80.0,51.7,73.3,84.7,0,0,0,36,0.0,0,0,0,97.2,5,0,4,130,93,140,0,0,0,0,0,0,140,4,43,6,1,9,11,0,1,71,34,14.2
Lewis Cine,98879,S,GEORGIA,10,9,0,65.4,0,0,173,70.2,72.0,0.0,57.4,81.0,90.7,0,0,0,40,3.8,2,2,3,106.7,17,0,114,13,354,551,2,0,0,2,0,372,549,2,195,50,14,42,26,0,1,233,78,13.7
Jonathan Haynes,98884,S,OLE MISS,8,6,0,64.3,0,0,226,51.8,50.8,21.2,62.3,51.3,53.2,1,0,1,45,19.4,7,2,1,98.5,9,0,129,8,224,418,4,0,0,4,0,244,414,5,189,32,2,23,14,1,1,164,74,18.2
Jalen Jordan,98885,S,OLE MISS,9,14,0,75.7,0,0,226,62.5,64.3,87.8,59.5,67.9,57.3,0,2,0,20,19.7,13,1,0,91.7,28,0,72,13,304,504,26,0,0,26,0,118,478,16,184,275,11,39,37,2,0,236,138,8.4
Jamar Richardson,98886,CB,OLE MISS,9,1,0,61.5,0,0,226,58.9,56.0,81.8,76.7,37.8,41.5,0,0,0,38,35.7,5,1,0,87.3,8,1,14,178,101,210,2,0,0,2,0,3,208,1,108,11,3,8,13,1,0,106,42,13.3
AJ Finley,98887,S,OLE MISS,10,11,0,73.9,0,0,226,70.3,66.3,88.2,62.3,53.7,77.3,1,0,3,45,10.3,7,7,0,103.2,34,0,131,20,399,689,3,0,0,3,0,342,686,5,285,192,10,50,46,1,4,416,181,12.2
Jay Stanley,98889,CB,OLE MISS,4,0,0,100.0,0,0,226,56.9,52.2,79.1,58.7,47.3,50.5,0,0,0,19,20.0,1,1,0,158.3,3,0,5,4,17,43,10,0,0,10,0,0,33,4,22,23,2,4,3,0,1,40,7,13.3
